# Wordlist

# DATA
ID	DOCULECT	CONCEPT	IPA
8646	PergeTegu	twice	kuwɔ#ley
8647	TebulUre	twice	la#lee
8648	Tiranige	twice	tonje+ge#niiŋga
8649	TogoKan	twice	kuwɔ#lɔy
8650	TommoSoTongoTongo	twice	kubɔ#ney
8651	ToroTegu	twice	kuwɔ#ley
8652	YandaDom	twice	na#nɔɔ
8653	YandaDom	twice	na#noo
8654	YornoSo	twice	kubɔ#lɛy
#
8983	BankanTey	twin (person)	zeeyi+m
8984	BenTey	twin (person)	jiye+yi+m
8985	Bunoge	twin (person)	ta+nda+ŋge
8986	DogulDomBendiely	twin (person)	jiɲɛ
8987	DogulDomKundialang	twin (person)	jiŋɛ
8988	DonnoSo	twin (person)	jiŋɛ
8989	JamsayGourou	twin (person)	zɛŋɛ
8990	JamsayDouentza	twin (person)	jɛŋi+n
8991	JamsayMondoro	twin (person)	jɛŋi+n
8992	JamsayMondoro	twin (person)	jɛŋɛ
8993	BonduSoNajamba	twin (person)	nimɛɛ
8994	BonduSoNajamba	twin (person)	nimɛɛ
8995	BonduSoNajamba	twin (person)	nimɛɛ
8996	Nanga	twin (person)	ji+ge
8997	Penange	twin (person)	ta+ndaa+ŋge
8998	PergeTegu	twin (person)	jɛ+ŋgɛ
8999	TebulUre	twin (person)	zɛ+ga
9000	Tiranige	twin (person)	numa+ŋge+be
9001	TogoKan	twin (person)	jɛŋɛii+ⁿ
9002	TommoSoTongoTongo	twin (person)	jiŋɛ
9003	ToroTegu	twin (person)	zɛŋa
9004	YandaDom	twin (person)	nimɛ+m
9005	YornoSo	twin (person)	jiŋɛ
#
11510	Ampari	two	eeŋg+a
11511	BankanTey	two	+yoy
11512	BenTey	two	+yey
11513	Bunoge	two	deeg+a
11514	DogulDomBendiely	two	neeg+e
11515	DogulDomKundialang	two	neeg+e
11516	DonnoSo	two	lɛ+y
11517	JamsayGourou	two	lɛ+y
11518	JamsayDouentza	two	lɛ+y
11519	JamsayMondoro	two	lɛ+y
11520	Mombo	two	nɛɛŋg+a
11521	BonduSoNajamba	two	noo+y
11522	Nanga	two	wo+y
11523	PergeTegu	two	le+y
11524	TebulUre	two	leer+u
11525	TebulUre	two	le+y
11526	Tiranige	two	niiŋg+a
11527	TogoKan	two	lɔ+y
11528	TogoKan	two	lɔɔ+y
11529	TommoSoTongoTongo	two	n+ee
11530	ToroTegu	two	le+y
11531	YandaDom	two	nɔ+ɔ
11532	YandaDom	two	yenɔ+ɔ
11533	YornoSo	two	lɛ+y
#
3079	BankanTey	udder	uru
3080	BenTey	udder	iri
3081	Bunoge	udder	ʔoj+je
3082	DogulDomKundialang	udder	njuŋ
3083	DonnoSo	udder	iru
3084	JamsayDouentza	udder	iru
3085	Mombo	udder	o+gye
3086	BonduSoNajamba	udder	onju+ju
3087	Nanga	udder	uri
3088	Penange	udder	ejje
3089	PergeTegu	udder	iri
3090	TebulUre	udder	o+m+go
3091	Tiranige	udder	unji+ge
3092	TogoKan	udder	iri
3093	TommoSoTongoTongo	udder	a+nda
3094	TomoKanSegue	udder	ʔiri
3095	ToroTegu	udder	irupe+lu
3096	YandaDom	udder	a+nda
3097	YornoSo	udder	iru
#
16583	BankanTey	ugly	mbɔs+u
16584	BenTey	ugly	mɔs+u
16585	Bunoge	ugly	selendag+a
16586	DogulDomBendiely	ugly	munjug+u
16587	DonnoSo	ugly	mɔnj+u
16588	JamsayGourou	ugly	mɔs+u
16589	JamsayDouentza	ugly	mɔɲ+u
16590	Mombo	ugly	yagand+a
16591	Mombo	ugly	yagandig+a
16592	BonduSoNajamba	ugly	taɲɛ+ɛ
16593	Nanga	ugly	mɔs+i
16594	Penange	ugly	yagandag+a
16595	PergeTegu	ugly	mɔs+u
16596	TebulUre	ugly	samɛ+ɛ
16597	TebulUre	ugly	samɛ+ɛ
16598	Tiranige	ugly	yagan+a
16599	TommoSoTongoTongo	ugly	mɔnj+u
16600	ToroTegu	ugly	mɔs+u
16601	YandaDom	ugly	mɔɲ+u
#
2777	JamsayDouentza	un	bɛrⁿɛ
#
12687	BankanTey	understand	paam+a+kaŋ
12688	BenTey	understand	paam+ɛ
12689	Bunoge	understand	nund+e
12690	Bunoge	understand	faam+i+kan+i
12691	Bunoge	understand	ʔɛɲ+ɛ
12692	DogulDomBendiely	understand	nuŋ+ɛ
12693	DonnoSo	understand	paam+a
12694	JamsayDouentza	understand	faam+a
12695	JamsayDouentza	understand	paam+a
12696	JamsayDouentza	understand	paam+ɛ
12697	Mombo	understand	nund+e
12698	BonduSoNajamba	understand	faam+ɛ
12699	BonduSoNajamba	understand	jug+ɛ
12700	Nanga	understand	paam+i
12701	Penange	understand	pɛj+i+gɛ
12702	PergeTegu	understand	paam+ɛ
12703	TebulUre	understand	paam
12704	Tiranige	understand	paaⁿkan+u
12705	TogoKan	understand	paam+
12706	YandaDom	understand	paam+ɛ
12707	YornoSo	understand	paam+a
#
4844	BankanTey	unripe (fruit)	kesum
4845	BenTey	unripe (fruit)	ces+u
4846	BenTey	unripe (fruit)	kes+u
4847	Bunoge	unripe (fruit)	kaj+i
4848	DogulDomBendiely	unripe (fruit)	bend+e
4849	DogulDomKundialang	unripe (fruit)	kolo+o
4850	DonnoSo	unripe (fruit)	kool+o
4851	JamsayGourou	unripe (fruit)	kor+o
4852	JamsayDouentza	unripe (fruit)	kor+o
4853	BonduSoNajamba	unripe (fruit)	kolo+o
4854	Nanga	unripe (fruit)	kees+i
4855	Penange	unripe (fruit)	kol+o
4856	PergeTegu	unripe (fruit)	kor+o
4857	TebulUre	unripe (fruit)	ko+o
4858	Tiranige	unripe (fruit)	kol+o
4859	Tiranige	unripe (fruit)	kunan+i
4860	TogoKan	unripe (fruit)	kor+o
4861	TommoSoTongoTongo	unripe (fruit)	kol+o
4862	TomoKanSegue	unripe (fruit)	kol+o
4863	ToroTegu	unripe (fruit)	ɛt+u
4864	YandaDom	unripe (fruit)	kol+o
4865	YornoSo	unripe (fruit)	kol+o
#
4825	BankanTey	unripe (grain)	kesum
4826	BenTey	unripe (grain)	ces+u
4827	BenTey	unripe (grain)	kes+u
4828	DogulDomBendiely	unripe (grain)	bend+o
4829	DogulDomKundialang	unripe (grain)	kolo+o
4830	DonnoSo	unripe (grain)	kool+o
4831	JamsayGourou	unripe (grain)	kor+o
4832	JamsayDouentza	unripe (grain)	kor+o
4833	BonduSoNajamba	unripe (grain)	pɔrɔ+ɔ
4834	Nanga	unripe (grain)	kees+i
4835	PergeTegu	unripe (grain)	kor+o
4836	TebulUre	unripe (grain)	ko+o
4837	Tiranige	unripe (grain)	kol+o
4838	Tiranige	unripe (grain)	kunan+i
4839	TogoKan	unripe (grain)	kor+o
4840	TommoSoTongoTongo	unripe (grain)	pɛɛⁿl+i
4841	ToroTegu	unripe (grain)	ɛt+u
4842	YandaDom	unripe (grain)	kol+o
4843	YornoSo	unripe (grain)	kol+o
#
13680	BankanTey	untie, undo, loosen (knot)	mɔɔrⁿigond+o
13681	BenTey	untie, undo, loosen (knot)	mum+u+rⁿ+u
13682	BenTey	untie, undo, loosen (knot)	san+i
13683	DogulDomBendiely	untie, undo, loosen (knot)	kɔm+mɛl+ɛ
13684	DonnoSo	untie, undo, loosen (knot)	muŋ+o+lo
13685	JamsayDouentza	untie, undo, loosen (knot)	muŋ+u+rⁿ+o
13686	JamsayDouentza	untie, undo, loosen (knot)	san+a+rⁿ+a
13687	JamsayMondoro	untie, undo, loosen (knot)	muŋ+u+rⁿ+o
13688	Mombo	untie, undo, loosen (knot)	dug+u+lɛ
13689	BonduSoNajamba	untie, undo, loosen (knot)	pul+e
13690	Nanga	untie, undo, loosen (knot)	sar+a
13691	Nanga	untie, undo, loosen (knot)	mɔɔrⁿigond+o
13692	PergeTegu	untie, undo, loosen (knot)	muyⁿrⁿ+o
13693	TebulUre	untie, undo, loosen (knot)	dig+i+li
13694	TogoKan	untie, undo, loosen (knot)	muŋ+o+ro
13695	TommoSoTongoTongo	untie, undo, loosen (knot)	diŋ+i+lɛ
13696	ToroTegu	untie, undo, loosen (knot)	dig+u+ra
13697	YandaDom	untie, undo, loosen (knot)	diŋ+i+lɛ
13698	YornoSo	untie, undo, loosen (knot)	goon+ɔ
#
2847	BankanTey	urinate, have a piss	ɔzuz+uɔ+zi
2848	BankanTey	urinate, have a piss	ɔziiɔz+i
2849	BenTey	urinate, have a piss	omj+uo+mj+u
2850	Bunoge	urinate, have a piss	mɔɔn+jim+aanj+e
2851	DogulDomBendiely	urinate, have a piss	ɲj+a+sɛɛ
2852	DogulDomKundialang	urinate, have a piss	njaas+ɛ
2853	DonnoSo	urinate, have a piss	njar+ii+sa+a
2854	JamsayGourou	urinate, have a piss	usurⁿusus+uⁿ
2855	JamsayDouentza	urinate, have a piss	surⁿosus+uⁿ
2856	JamsayMondoro	urinate, have a piss	surⁿosus+uⁿ
2857	Mombo	urinate, have a piss	mon+jem+anj+e
2858	BonduSoNajamba	urinate, have a piss	mon+jem+onj+i
2859	Nanga	urinate, have a piss	ɔnj+iɔ+nj+i
2860	Penange	urinate, have a piss	mɔɔn+jim+anj+e
2861	PergeTegu	urinate, have a piss	usurⁿusus+uⁿ
2862	TebulUre	urinate, have a piss	end+i+leamb+il
2863	Tiranige	urinate, have a piss	onj+io+nj+o
2864	TogoKan	urinate, have a piss	+i+ⁿsir+ⁿisi+iⁿ
2865	TommoSoTongoTongo	urinate, have a piss	njar+ii+saa
2866	TomoKanDiangassagou	urinate, have a piss	ʔun+jur+uⁿsw+iiⁿ
2867	TomoKanSegue	urinate, have a piss	ʔin+jur+u
2868	TomoKanSegue	urinate, have a piss	ʔun+jur+usw+iiⁿ
2869	YandaDom	urinate, have a piss	omz+uu+mb+ulo
2870	YornoSo	urinate, have a piss	isan+saaⁿ
#
5647	BankanTey	vegetable garden	sar+diŋe
5648	BenTey	vegetable garden	sar+diŋɛ
5649	DogulDomKundialang	vegetable garden	zar+diŋɛ
5650	DonnoSo	vegetable garden	sada
5651	JamsayDouentza	vegetable garden	sar+diŋe
5652	Mombo	vegetable garden	saadi+ɲee
5653	BonduSoNajamba	vegetable garden	sadi+ŋɛ
5654	BonduSoNajamba	vegetable garden	bɔrɔɔ
5655	Nanga	vegetable garden	zar+diŋe
5656	PergeTegu	vegetable garden	sad+diŋe
5657	TogoKan	vegetable garden	sadi+ŋɛ
5658	TomoKanSegue	vegetable garden	kele+golo
5659	TomoKanSegue	vegetable garden	ʒardae+ⁿ
5660	ToroTegu	vegetable garden	sad+dɛŋɛ
5661	YandaDom	vegetable garden	ɔnɔ
5662	YandaDom	vegetable garden	sati+ŋe
5663	YornoSo	vegetable garden	sadi+ŋɛ
5664	YornoSo	vegetable garden	taba+gono
#
6219	BankanTey	village, town, settlement	isoo
6220	BenTey	village, town, settlement	isee
6221	Bunoge	village, town, settlement	ʔolo
6222	DogulDomBendiely	village, town, settlement	puro
6223	DogulDomBendiely	village, town, settlement	poro
6224	DogulDomBendiely	village, town, settlement	taŋa+ŋ
6225	DogulDomKundialang	village, town, settlement	poro
6226	DonnoSo	village, town, settlement	a+nda
6227	JamsayGourou	village, town, settlement	ana
6228	JamsayDouentza	village, town, settlement	ana
6229	JamsayMondoro	village, town, settlement	ana
6230	Mombo	village, town, settlement	du+gu
6231	BonduSoNajamba	village, town, settlement	sɔn+jɔɔ
6232	BonduSoNajamba	village, town, settlement	njen
6233	Nanga	village, town, settlement	ise
6234	Penange	village, town, settlement	du+gu
6235	PergeTegu	village, town, settlement	ala
6236	TebulUre	village, town, settlement	da+mba
6237	Tiranige	village, town, settlement	ijo
6238	TogoKan	village, town, settlement	ana
6239	TommoSoTongoTongo	village, town, settlement	dam+ma
6240	ToroTegu	village, town, settlement	ala
6241	YandaDom	village, town, settlement	da+ma
6242	YornoSo	village, town, settlement	ana
#
13296	BankanTey	voice (of sb), characteristic call (of animal)	kɔmu+rⁿɔ
13297	BenTey	voice (of sb), characteristic call (of animal)	kɔɔrⁿɔ
13298	Bunoge	voice (of sb), characteristic call (of animal)	kola
13299	DonnoSo	voice (of sb), characteristic call (of animal)	mɛɛ
13300	JamsayDouentza	voice (of sb), characteristic call (of animal)	mirⁿe
13301	Mombo	voice (of sb), characteristic call (of animal)	nɔlɔ
13302	BonduSoNajamba	voice (of sb), characteristic call (of animal)	yɔɔ
13303	Nanga	voice (of sb), characteristic call (of animal)	mirⁿa
13304	PergeTegu	voice (of sb), characteristic call (of animal)	mirⁿe
13305	Tiranige	voice (of sb), characteristic call (of animal)	mini+yɛ
13306	TogoKan	voice (of sb), characteristic call (of animal)	mirⁿi
13307	TommoSoTongoTongo	voice (of sb), characteristic call (of animal)	miyɛ
13308	ToroTegu	voice (of sb), characteristic call (of animal)	mira
13309	ToroTegu	voice (of sb), characteristic call (of animal)	mbi+ra
13310	YandaDom	voice (of sb), characteristic call (of animal)	mirⁿa
13311	YornoSo	voice (of sb), characteristic call (of animal)	mɛɛ+ⁿ
#
2826	BankanTey	vomir, emit vomit	gur+a+gur+a
2827	BenTey	vomir, emit vomit	gur+ɔ+gur+ɔ
2828	Bunoge	vomir, emit vomit	sus+u+sɛ+ɛ
2829	DogulDomBendiely	vomir, emit vomit	wɛs+ɛ
2830	DogulDomKundialang	vomir, emit vomit	wɛs+ɛ
2831	DonnoSo	vomir, emit vomit	wed+ee+wɛd+ɛ
2832	JamsayGourou	vomir, emit vomit	tɔy+tɔ+ɔ
2833	JamsayDouentza	vomir, emit vomit	tɔy+tɔ+ɔ
2834	JamsayMondoro	vomir, emit vomit	tɔy+tɔ+ɔ
2835	BonduSoNajamba	vomir, emit vomit	ul+e
2836	Nanga	vomir, emit vomit	urour+o
2837	Penange	vomir, emit vomit	sɔɔs+wɛ+ɛ
2838	PergeTegu	vomir, emit vomit	gur+ɔ+gur+ɔ
2839	TebulUre	vomir, emit vomit	gul+a+gul+ɔ
2840	Tiranige	vomir, emit vomit	enj+iɛ+nj+ɔ
2841	TogoKan	vomir, emit vomit	gur+ɔ+gur+ɔ
2842	TommoSoTongoTongo	vomir, emit vomit	gul+ɔ+gul+ɔ
2843	TomoKanDiangassagou	vomir, emit vomit	gul+ɛ
2844	TomoKanSegue	vomir, emit vomit	gul+ɛ+gul+ɛ
2845	YandaDom	vomir, emit vomit	uloul+o
2846	YornoSo	vomir, emit vomit	gul+ɔ+gul+ɔ
#
14538	BankanTey	wake up, awaken	biy+oon+jir+i
14539	BenTey	wake up, awaken	yur+ɔ
14540	Bunoge	wake up, awaken	yul+ɛ
14541	DogulDomBendiely	wake up, awaken	yul+ɛ
14542	DonnoSo	wake up, awaken	yem+e
14543	JamsayDouentza	wake up, awaken	ɲuwⁿ+o
14544	JamsayMondoro	wake up, awaken	ɲuwⁿ+o
14545	Mombo	wake up, awaken	yul+ɛ
14546	BonduSoNajamba	wake up, awaken	wul+i+yɛ
14547	Nanga	wake up, awaken	wur+ɔ
14548	Penange	wake up, awaken	yul+ɛ
14549	PergeTegu	wake up, awaken	ɲuwⁿ+ɔ
14550	TebulUre	wake up, awaken	yul+ɛ
14555	TogoKan	wake up, awaken	gin+ɛ+ɲu+u
14556	TommoSoTongoTongo	wake up, awaken	yem+e
14557	ToroTegu	wake up, awaken	yⁿɔwⁿ+ɔ
14558	YornoSo	wake up, awaken	iŋel+e
#
6332	BankanTey	wall (of house)	too
6333	BankanTey	wall (of house)	koko+l
6334	BenTey	wall (of house)	urotu+lii
6335	Bunoge	wall (of house)	pi+ŋgi
6336	DogulDomBendiely	wall (of house)	kogo+l
6337	DogulDomKundialang	wall (of house)	kogo+l
6338	DonnoSo	wall (of house)	ginɛ
6339	DonnoSo	wall (of house)	ginɛ+digu+ru
6340	JamsayDouentza	wall (of house)	gowo
6341	Mombo	wall (of house)	tu+ndu
6342	BonduSoNajamba	wall (of house)	olejɛ+gɛlɛ
6343	Nanga	wall (of house)	ndotu+ndi
6344	Penange	wall (of house)	kɛrɔ
6345	PergeTegu	wall (of house)	iredii+nji
6346	TebulUre	wall (of house)	ulogɔ+ŋgɔ
6347	Tiranige	wall (of house)	pi+gi
6348	TogoKan	wall (of house)	girⁿi
6349	TommoSoTongoTongo	wall (of house)	ginɛ+di+ŋgi+ru
6350	ToroTegu	wall (of house)	ilogo+lu
6351	YandaDom	wall (of house)	ʔəlo+tunu
6352	YandaDom	wall (of house)	siba
6353	YornoSo	wall (of house)	gɛrⁿɛ+benɛ
#
12999	BankanTey	want, like, love (sth)	mba+a
13000	BenTey	want, like, love (sth)	jɔr+ɔ
13001	BenTey	want, like, love (sth)	maay+i
13002	BenTey	want, like, love (sth)	mᵇaay+i
13003	DogulDomKundialang	want, like, love (sth)	nam+a
13004	DogulDomKundialang	want, like, love (sth)	ib+a
13005	JamsayGourou	want, like, love (sth)	den+e
13006	JamsayDouentza	want, like, love (sth)	den+e
13007	JamsayMondoro	want, like, love (sth)	den+e
13008	Mombo	want, like, love (sth)	nam+mi
13009	Nanga	want, like, love (sth)	jɔr+ɔ
13010	Nanga	want, like, love (sth)	nam+a
13011	PergeTegu	want, like, love (sth)	saw+a
13012	TogoKan	want, like, love (sth)	iwɛn+ɛ
13013	TommoSoTongoTongo	want, like, love (sth)	sun+ɔ+mɔ
13014	TommoSoTongoTongo	want, like, love (sth)	mbiy+ɛ
13015	YandaDom	want, like, love (sth)	ɛbig+i+yɛ
#
15730	BankanTey	wash (clothing)	suk+o
15731	BenTey	wash (clothing)	mɔɣ+ɔ
15732	Bunoge	wash (clothing)	mund+ɛ
15733	DogulDomBendiely	wash (clothing)	mɔg+ɛ
15734	DogulDomKundialang	wash (clothing)	mɔg+ɛ
15735	DonnoSo	wash (clothing)	mɔg+ɛ
15736	JamsayGourou	wash (clothing)	sum+o
15737	JamsayDouentza	wash (clothing)	sum+o
15738	JamsayMondoro	wash (clothing)	sum+o
15739	Mombo	wash (clothing)	mɔg+ɛ
15740	BonduSoNajamba	wash (clothing)	mɔg+ɛ
15741	Nanga	wash (clothing)	mɔg+ɔ
15742	Penange	wash (clothing)	mɔg+ɛ
15743	PergeTegu	wash (clothing)	sumb+ɔ
15744	Tiranige	wash (clothing)	mɔg+ɔ
15745	TogoKan	wash (clothing)	sum+ɔ
15746	TommoSoTongoTongo	wash (clothing)	mɔg+ɔ
15747	ToroTegu	wash (clothing)	mɔg+ɔ
15748	YandaDom	wash (clothing)	mɔg+ɔ
15749	YornoSo	wash (clothing)	sum+ɔ
#
15718	BankanTey	wash (one's hands)	mbɔ+ɔ
15719	BenTey	wash (one's hands)	mɔɣ+ɔ
15720	JamsayDouentza	wash (one's hands)	sum+o
15721	Mombo	wash (one's hands)	mɔg+ɛ
15722	Nanga	wash (one's hands)	do+o
15723	PergeTegu	wash (one's hands)	sumb+ɔ
15724	Tiranige	wash (one's hands)	mɔg+ɔ
15725	TogoKan	wash (one's hands)	sum+ɔ
15726	TommoSoTongoTongo	wash (one's hands)	num+ɔ+mɔg+ɔ
15727	ToroTegu	wash (one's hands)	mɔg+ɔ
15728	YandaDom	wash (one's hands)	num+a+mɔg+ɔ
15729	YornoSo	wash (one's hands)	noyⁿsum+ɔ
#
15750	BankanTey	wash (pots, knives, etc.)	mbɔ+ɔ
15751	BenTey	wash (pots, knives, etc.)	mɔɣ+ɔ
15752	Bunoge	wash (pots, knives, etc.)	mund+ɛ
15753	DogulDomBendiely	wash (pots, knives, etc.)	mɔg+ɛ
15754	DogulDomKundialang	wash (pots, knives, etc.)	mɔg+ɛ
15755	JamsayDouentza	wash (pots, knives, etc.)	sum+o
15756	Mombo	wash (pots, knives, etc.)	mɔg+ɛ
15757	BonduSoNajamba	wash (pots, knives, etc.)	mɔg+ɛ
15758	Nanga	wash (pots, knives, etc.)	mɔg+ɔ
15759	Penange	wash (pots, knives, etc.)	mɔg+ɛ
15760	PergeTegu	wash (pots, knives, etc.)	sumb+ɔ
15761	Tiranige	wash (pots, knives, etc.)	mɔg+ɔ
15762	TogoKan	wash (pots, knives, etc.)	sum+ɔ
15763	TommoSoTongoTongo	wash (pots, knives, etc.)	mɔg+ɔ
15764	ToroTegu	wash (pots, knives, etc.)	mɔg+ɔ
15765	YandaDom	wash (pots, knives, etc.)	mɔg+ɔ
15766	YornoSo	wash (pots, knives, etc.)	sum+ɔ
#
4070	Ampari	water	mii
4071	BankanTey	water	nii
4072	BenTey	water	nii
4073	Bunoge	water	gɔ
4074	DogulDomBendiely	water	ʔɲi
4075	DogulDomBendiely	water	ʔɲu
4076	DogulDomKundialang	water	nɲu
4077	DonnoSo	water	dii
4078	JamsayGourou	water	nii
4079	JamsayDouentza	water	nii
4080	JamsayMondoro	water	nii
4081	Mombo	water	mii
4082	BonduSoNajamba	water	i+ŋge
4083	BonduSoNajamba	water	inje
4084	Nanga	water	nii
4085	Penange	water	mii
4086	PergeTegu	water	nii
4087	TebulUre	water	inje
4088	Tiranige	water	mii
4089	TogoKan	water	dii
4090	TommoSoTongoTongo	water	dii
4091	TomoKanSegue	water	jii
4092	ToroTegu	water	ni
4093	YandaDom	water	inju
4094	YornoSo	water	dii
#
6592	BankanTey	waves (of water)	bɛ+mpɛ
6593	BenTey	waves (of water)	niitu+mɔy+ⁿ
6594	Mombo	waves (of water)	miiku+nde
6595	Nanga	waves (of water)	nɔŋi+rⁿi
6596	PergeTegu	waves (of water)	o+ndo+ngi+re
6597	TogoKan	waves (of water)	diiwa+ɲurⁿu
6598	TommoSoTongoTongo	waves (of water)	diito+mbo+dɛ
6599	ToroTegu	waves (of water)	bɛ+mpɛɛ+gɛ
6600	YornoSo	waves (of water)	diimɛɛ
#
9416	BankanTey	weak, feeble (person or animal)	kɔyum
9417	BankanTey	weak, feeble (person or animal)	lɔkkam
9418	BenTey	weak, feeble (person or animal)	jaasum
9419	DogulDomKundialang	weak, feeble (person or animal)	jaas
9420	DonnoSo	weak, feeble (person or animal)	kɔ+ykɔy
9421	JamsayDouentza	weak, feeble (person or animal)	kɔ+y
9422	Mombo	weak, feeble (person or animal)	walekanamandag+a
9423	BonduSoNajamba	weak, feeble (person or animal)	yɔrɛ+ɛ
9424	Nanga	weak, feeble (person or animal)	kɔ+y
9425	PergeTegu	weak, feeble (person or animal)	kɔ+y
9426	TommoSoTongoTongo	weak, feeble (person or animal)	yɔr+u
9427	TommoSoTongoTongo	weak, feeble (person or animal)	kɔ+y
9428	ToroTegu	weak, feeble (person or animal)	kɔŋ+ɔ
9429	ToroTegu	weak, feeble (person or animal)	laal+a
9430	YandaDom	weak, feeble (person or animal)	tirg+u
9431	YornoSo	weak, feeble (person or animal)	kɔy
9432	YornoSo	weak, feeble (person or animal)	yɛmɛlɛy
#
3856	BankanTey	weave (fabric, from cotton thread)	tiy+ɛ
3857	BenTey	weave (fabric, from cotton thread)	tiy+ɛ
3858	Bunoge	weave (fabric, from cotton thread)	tiy+ɛ
3859	DogulDomKundialang	weave (fabric, from cotton thread)	ɛrɛ
3860	DonnoSo	weave (fabric, from cotton thread)	tɛ+ɛ
3861	JamsayDouentza	weave (fabric, from cotton thread)	tɛɛ+ⁿ
3862	JamsayDouentza	weave (fabric, from cotton thread)	ti+iⁿ
3863	JamsayMondoro	weave (fabric, from cotton thread)	ti+iⁿ
3864	Mombo	weave (fabric, from cotton thread)	gɛz+i+ty+ɛ+ɛ
3865	BonduSoNajamba	weave (fabric, from cotton thread)	tiy+ɛ
3866	Nanga	weave (fabric, from cotton thread)	tɛ+ɛ
3867	Penange	weave (fabric, from cotton thread)	tiy+ɛ
3868	PergeTegu	weave (fabric, from cotton thread)	tɛ+ɛ
3869	TebulUre	weave (fabric, from cotton thread)	t+ɛ
3870	Tiranige	weave (fabric, from cotton thread)	tiy+ɔ
3871	TogoKan	weave (fabric, from cotton thread)	tɛ+ɛ
3872	TommoSoTongoTongo	weave (fabric, from cotton thread)	tiyⁿ+ɛ
3873	TomoKanSegue	weave (fabric, from cotton thread)	cɛ+ɛ
3874	ToroTegu	weave (fabric, from cotton thread)	ti
3875	YandaDom	weave (fabric, from cotton thread)	tiy+ɛ
3876	YornoSo	weave (fabric, from cotton thread)	tɛ+ɛ
#
8450	BankanTey	week	zuzu+yaazu+zuyaa
8451	BankanTey	week	ɛwaayaaɛ+waayaa
8452	BenTey	week	juju
8453	Bunoge	week	yu+gu
8454	DogulDomBendiely	week	juu+gu
8455	DogulDomKundialang	week	juju+g
8456	DonnoSo	week	ju+gu
8457	JamsayDouentza	week	ju+gu
8458	Mombo	week	ju+gu
8459	BonduSoNajamba	week	jugi+n
8460	Nanga	week	ju+gu
8461	Penange	week	ebayu+gu
8462	PergeTegu	week	ju+gu
8463	TebulUre	week	zu+go
8466	Tiranige	week	yɔ+ntɛ+rɛ
8467	TogoKan	week	ju+gu
8468	TommoSoTongoTongo	week	bay+sɔy
8469	ToroTegu	week	iwaji+ro
8470	YandaDom	week	zuwo
8471	YornoSo	week	ju+gu
#
13371	BankanTey	weep (verb only)	y+ɔ
13372	BenTey	weep (verb only)	y+ɔ
13373	Bunoge	weep (verb only)	pe+e
13374	DogulDomKundialang	weep (verb only)	yɛ+ɛ
13375	DonnoSo	weep (verb only)	ya+a
13376	JamsayGourou	weep (verb only)	ɛɛ+ⁿ
13377	JamsayDouentza	weep (verb only)	ɛɛ+ⁿ
13378	JamsayDouentza	weep (verb only)	pe+e
13379	JamsayMondoro	weep (verb only)	ɛɛ+ⁿ
13380	Mombo	weep (verb only)	wɛ+ɛ
13381	BonduSoNajamba	weep (verb only)	ɲ+ɛ
13382	Nanga	weep (verb only)	koy+o
13383	Penange	weep (verb only)	wwɛ+ɛ
13384	PergeTegu	weep (verb only)	koy+o
13385	Tiranige	weep (verb only)	kɔm+ɔ
13386	TogoKan	weep (verb only)	kɔɔ+ⁿ
13387	TommoSoTongoTongo	weep (verb only)	piy+e
13388	ToroTegu	weep (verb only)	y+ɛ
13389	ToroTegu	weep (verb only)	pe
13390	YandaDom	weep (verb only)	y+ɛ
13391	YornoSo	weep (verb only)	pi+i
13392	YornoSo	weep (verb only)	ye+e
#
6992	BankanTey	west	usuta+ŋga+yaa+m
6993	BankanTey	west	gor+gal
6994	BenTey	west	teŋi+daa
6995	BenTey	west	teŋ+daa
6996	Bunoge	west	ʔiro+di+ma
6997	DogulDomBendiely	west	pɛgɛ+l
6998	DogulDomKundialang	west	pɛgɛ+l
6999	DonnoSo	west	kɔlu
7000	JamsayGourou	west	teŋu+daɣa
7001	JamsayDouentza	west	tɛ+nda+ɣa
7002	JamsayDouentza	west	tɛŋ
7003	JamsayMondoro	west	tɛŋ
7004	Mombo	west	aate+ge
7005	BonduSoNajamba	west	yɛ+ndɛ
