ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	ALIGNMENT
1418	ToroTegu	collarbone (clavicle)	wowo+rey	w o w o + r ey	3281	w o w o + r ey
1419	YandaDom	collarbone (clavicle)	anzu+kwaa+cirⁿa	a n z u + k w aa + c i rⁿ a	3282	a n z u + k w aa + c i rⁿ a
15829	BankanTey	color (as in what color?)	sii	s ii	3283	s ii
15830	BenTey	color (as in what color?)	sii	s ii	3283	s ii
15831	BenTey	color (as in what color?)	tɔw	t ɔ w	3299	t ɔ w
15832	Bunoge	color (as in what color?)	si	s i	3283	s i
15833	DogulDomBendiely	color (as in what color?)	kulɛɛ+r	k u l ɛɛ + r	3287	k u l ɛɛ + r -
15834	DonnoSo	color (as in what color?)	tɔ+gu	t ɔ + g u	3288	t ɔ + g u
15835	JamsayDouentza	color (as in what color?)	sii	s ii	3283	s ii
15836	JamsayDouentza	color (as in what color?)	tɔ+gu	t ɔ + g u	3288	t ɔ + g u
15837	Mombo	color (as in what color?)	pe+ndi+ri	p e + n d i + r i	3290	p e + n d i + r i
15838	BonduSoNajamba	color (as in what color?)	sii	s ii	3283	s ii
15839	Nanga	color (as in what color?)	sii	s ii	3283	s ii
15840	Penange	color (as in what color?)	sii	s ii	3283	s ii
15841	PergeTegu	color (as in what color?)	bɔrⁿi+yⁿɔ+m	b ɔ rⁿ i + yⁿɔ + m	3293	b ɔ rⁿ i + yⁿɔ + m
15842	TogoKan	color (as in what color?)	kulɛɛ+ru	k u l ɛɛ + r u	3287	k u l ɛɛ + r u
15843	TommoSoTongoTongo	color (as in what color?)	kulɛɛ+r	k u l ɛɛ + r	3287	k u l ɛɛ + r -
15844	ToroTegu	color (as in what color?)	sii	s ii	3283	s ii
15845	YandaDom	color (as in what color?)	tɔ+gu	t ɔ + g u	3288	t ɔ + g u
15846	YornoSo	color (as in what color?)	sii	s ii	3283	s ii
14782	Ampari	come	eg+e	e g + e	3300	- e g + e
14783	BankanTey	come	w+ɔ	w + ɔ	3301	w + ɔ
14784	BenTey	come	y+ɛ	y + ɛ	3302	y + ɛ
14785	Bunoge	come	ʔeg+e	ʔ e g + e	3300	ʔ e g + e
14786	DogulDomBendiely	come	mɛn+ɛ	m ɛ n + ɛ	3305	m ɛ n + ɛ
14787	DonnoSo	come	yɛl+ɛ	yɛ l + ɛ	3306	yɛ l + ɛ
14788	JamsayGourou	come	yɛr+ɛ	yɛ r + ɛ	3306	yɛ r + ɛ
14789	JamsayDouentza	come	yɛr+ɛ	yɛ r + ɛ	3306	yɛ r + ɛ
14790	JamsayMondoro	come	yɛr+ɛ	yɛ r + ɛ	3306	yɛ r + ɛ
14791	Mombo	come	eg+e	e g + e	3300	- e g + e
14792	BonduSoNajamba	come	we	w e	3303	w e - -
14793	Nanga	come	ye+e	ye + e	3302	ye + e
14794	Penange	come	eg+e	e g + e	3300	- e g + e
14795	PergeTegu	come	wa+a	w a + a	3313	w a + a
14796	TebulUre	come	wɔ+ɔ	w ɔ + ɔ	3303	w ɔ + ɔ
14797	Tiranige	come	yog+o	yo g + o	3300	- yo g + o
14798	TogoKan	come	yɛr+ɛ	yɛ r + ɛ	3306	yɛ r + ɛ
14799	TommoSoTongoTongo	come	yɛl+ɛ	yɛ l + ɛ	3306	yɛ l + ɛ
14800	TomoKanDiangassagou	come	yɛl+ɛ	yɛ l + ɛ	3318	yɛ l + ɛ
14801	ToroTegu	come	yer+i	ye r + i	3306	ye r + i
14802	YandaDom	come	wo	w o	3303	w o - -
14803	YornoSo	come	wɛl+ɛ	w ɛ l + ɛ	3321	w ɛ l + ɛ
7376	BankanTey	come near, approach (here)	wɔd+ɔ	w ɔ d + ɔ	3322	w ɔ d + ɔ
7377	BenTey	come near, approach (here)	yɛd+ɔ	yɛ d + ɔ	3322	- yɛ d + ɔ
7378	DonnoSo	come near, approach (here)	yɛl+ɛ+dɔ+ɔ	yɛ l + ɛ + d ɔ + ɔ	3325	- yɛ l + ɛ + d ɔ + ɔ
7379	JamsayGourou	come near, approach (here)	yɛr+ɛ+dɔ+ɔ	yɛ r + ɛ + d ɔ + ɔ	3325	- yɛ r + ɛ + d ɔ + ɔ
7380	JamsayDouentza	come near, approach (here)	yɛr+ɛ+dɔ+ɔ	yɛ r + ɛ + d ɔ + ɔ	3325	- yɛ r + ɛ + d ɔ + ɔ
7381	Mombo	come near, approach (here)	din+yɛ+ɛ	d i n + yɛ + ɛ	3328	d i n + yɛ + ɛ
7382	BonduSoNajamba	come near, approach (here)	wend+wɛ+ɛ	w e n d + w ɛ + ɛ	3324	w e n d + w ɛ + ɛ
7383	Nanga	come near, approach (here)	yeedɔ+ɔ	yee d ɔ + ɔ	3329	- yee d ɔ + ɔ
7384	PergeTegu	come near, approach (here)	yɛr+ɛ+dɔ+ɔ	yɛ r + ɛ + d ɔ + ɔ	3325	- yɛ r + ɛ + d ɔ + ɔ
7385	Tiranige	come near, approach (here)	dɛm+ɛa+yo	d ɛ m + ɛa + yo	3331	d ɛ m + ɛa + yo
7386	TogoKan	come near, approach (here)	tɔr+ɔ+dɔ+ɔ	t ɔ r + ɔ + d ɔ + ɔ	3325	t ɔ r + ɔ + d ɔ + ɔ
7387	TogoKan	come near, approach (here)	dɔr+ɔ+dɔ+ɔ	d ɔ r + ɔ + d ɔ + ɔ	3325	d ɔ r + ɔ + d ɔ + ɔ
7388	TogoKan	come near, approach (here)	suj+ɔ+dɔ+ɔ	s u j + ɔ + d ɔ + ɔ	3338	s u j + ɔ + d ɔ + ɔ
7389	ToroTegu	come near, approach (here)	bɛl+a	b ɛ l + a	3333	b ɛ l + a
7390	YandaDom	come near, approach (here)	wod+ɔ	w o d + ɔ	3322	w o d + ɔ
7391	YornoSo	come near, approach (here)	ndɔ+ɔ	n d ɔ + ɔ	3335	n d ɔ + ɔ
7392	YornoSo	come near, approach (here)	kodɔ+ɔ	k o d ɔ + ɔ	3329	k o d ɔ + ɔ
9453	BenTey	command, be the chief	laam+ɛ	l aa m + ɛ	3339	l aa m + ɛ
9454	Bunoge	command, be the chief	laam+u+kan+i	l aa m + u + k a n + i	3341	l aa m + u + k a n + i
9455	DogulDomKundialang	command, be the chief	mar+kan+e	m a r + k a n + e	3342	m a r + - - k a n + e
9456	DonnoSo	command, be the chief	laam+u+kan+a	l aa m + u + k a n + a	3341	l aa m + u + k a n + a
9457	Mombo	command, be the chief	mar+a+kan+i	m a r + a + k a n + i	3342	m a r + a + k a n + i
9458	BonduSoNajamba	command, be the chief	laam+ɛ	l aa m + ɛ	3339	l aa m + ɛ
9459	BonduSoNajamba	command, be the chief	maam+e	m aa m + e	3352	m aa m + e
9460	Nanga	command, be the chief	laam+ɛ	l aa m + ɛ	3339	l aa m + ɛ
9461	Penange	command, be the chief	laam+kan	l aa m + k a n	3341	l aa m + - - k a n - -
9462	PergeTegu	command, be the chief	laam+ɛ	l aa m + ɛ	3339	l aa m + ɛ
9463	TogoKan	command, be the chief	laam+i	l aa m + i	3339	l aa m + i
9464	TommoSoTongoTongo	command, be the chief	laam+a	l aa m + a	3339	l aa m + a
9465	ToroTegu	command, be the chief	ɔgɔ	ɔ g ɔ	3350	ɔ g ɔ
9466	YandaDom	command, be the chief	laam+ɛ	l aa m + ɛ	3339	l aa m + ɛ
12476	BenTey	contribute (money), pay (dues)	sɛy+a	s ɛy + a	3353	s ɛy + a
12477	Bunoge	contribute (money), pay (dues)	sɛg+ɛ	s ɛ g + ɛ	3355	s ɛ g + ɛ
12478	DonnoSo	contribute (money), pay (dues)	sar+a	s a r + a	3356	s a r + a
12479	JamsayGourou	contribute (money), pay (dues)	sɛg+u	s ɛ g + u	3355	s ɛ g + u
12480	JamsayDouentza	contribute (money), pay (dues)	sɛg+ɛ	s ɛ g + ɛ	3355	s ɛ g + ɛ
12481	JamsayMondoro	contribute (money), pay (dues)	sɛg+ɛ	s ɛ g + ɛ	3355	s ɛ g + ɛ
12482	Mombo	contribute (money), pay (dues)	sɛg+ɛ	s ɛ g + ɛ	3355	s ɛ g + ɛ
12483	BonduSoNajamba	contribute (money), pay (dues)	mɔmb+ɛ	m ɔ m b + ɛ	3354	m ɔ m b + ɛ
12484	Nanga	contribute (money), pay (dues)	sɛg+i	s ɛ g + i	3355	s ɛ g + i
12485	Penange	contribute (money), pay (dues)	sɛg+ɛ	s ɛ g + ɛ	3355	s ɛ g + ɛ
12486	PergeTegu	contribute (money), pay (dues)	sɛg+ɛ	s ɛ g + ɛ	3355	s ɛ g + ɛ
12487	TebulUre	contribute (money), pay (dues)	mɔɔnd+i	m ɔɔ n d + i	3364	m ɔɔ n d + i
12488	TogoKan	contribute (money), pay (dues)	sɛg+ɛ	s ɛ g + ɛ	3355	s ɛ g + ɛ
12489	TommoSoTongoTongo	contribute (money), pay (dues)	sɛg+ɛ	s ɛ g + ɛ	3355	s ɛ g + ɛ
12490	ToroTegu	contribute (money), pay (dues)	sɛg+a	s ɛ g + a	3355	s ɛ g + a
12491	YandaDom	contribute (money), pay (dues)	sɛg+ɛ	s ɛ g + ɛ	3355	s ɛ g + ɛ
12492	YornoSo	contribute (money), pay (dues)	sɛg+ɛ	s ɛ g + ɛ	3355	s ɛ g + ɛ
4899	BankanTey	cook (a meal)	bir+ɛ	b i r + ɛ	3365	b i r + ɛ
4900	BenTey	cook (a meal)	bir+ɛ	b i r + ɛ	3365	b i r + ɛ
4901	Bunoge	cook (a meal)	bal+e	b a l + e	3365	b a l + e
4902	DogulDomKundialang	cook (a meal)	sir+ɛ	s i r + ɛ	3369	s i r + ɛ
4903	DonnoSo	cook (a meal)	ɲaas+ii+rɛ	ɲ aa s + ii + r ɛ	3370	ɲ aa s + ii + r ɛ
4904	JamsayGourou	cook (a meal)	bir+ɛ	b i r + ɛ	3365	b i r + ɛ
4905	JamsayDouentza	cook (a meal)	sir+ɛ	s i r + ɛ	3369	s i r + ɛ
4906	Mombo	cook (a meal)	wul+a+mi	w u l + a + m i	3373	w u l + a + m i
4907	BonduSoNajamba	cook (a meal)	man+e	m a n + e	3367	m a n + e
4908	Nanga	cook (a meal)	daŋ+i	d a ŋ + i	3374	d a ŋ + i
4909	Penange	cook (a meal)	dɔŋg+ɛ	d ɔ ŋ g + ɛ	3375	d ɔ ŋ g + ɛ
4910	PergeTegu	cook (a meal)	sir+ɛ	s i r + ɛ	3369	s i r + ɛ
4911	TebulUre	cook (a meal)	sir+i	s i r + i	3369	s i r + i
4912	TogoKan	cook (a meal)	siir+ɛ	s ii r + ɛ	3369	s ii r + ɛ
4913	TommoSoTongoTongo	cook (a meal)	sir+ɛ	s i r + ɛ	3369	s i r + ɛ
4914	TomoKanSegue	cook (a meal)	siir+i	s ii r + i	3369	s ii r + i
4915	ToroTegu	cook (a meal)	bir+a	b i r + a	3365	b i r + a
4916	YandaDom	cook (a meal)	ma+nu	m a + n u	3382	m a + n u
4917	YornoSo	cook (a meal)	sir+ɛ	s i r + ɛ	3369	s i r + ɛ
4792	BankanTey	cooked, done (meat)	irɛ+y	i r ɛ + y	3383	i r ɛ + y
4793	BenTey	cooked, done (meat)	irɛ+y	i r ɛ + y	3383	i r ɛ + y
4794	Bunoge	cooked, done (meat)	bil+ɛ	b i l + ɛ	3386	b i l + ɛ
4795	JamsayDouentza	cooked, done (meat)	ir+ɛ	i r + ɛ	3386	- i r + ɛ
4796	Mombo	cooked, done (meat)	wul+ɛ	w u l + ɛ	3388	w u l + ɛ
4797	BonduSoNajamba	cooked, done (meat)	daan+a	d aa n + a	3385	d aa n + a
4798	Nanga	cooked, done (meat)	ir+ɛ	i r + ɛ	3386	- i r + ɛ
4799	Penange	cooked, done (meat)	bɔr+ɛ	b ɔ r + ɛ	3390	b ɔ r + ɛ
4800	PergeTegu	cooked, done (meat)	ir+ɛ	i r + ɛ	3386	- i r + ɛ
4801	Tiranige	cooked, done (meat)	ilan+i	i l a n + i	3392	i l a n + i
4802	TogoKan	cooked, done (meat)	ir+ɛ	i r + ɛ	3386	- i r + ɛ
4803	TommoSoTongoTongo	cooked, done (meat)	jaand+u	j aa n d + u	3394	j aa n d + u
4804	TomoKanSegue	cooked, done (meat)	ʔil+ɛ	ʔ i l + ɛ	3386	ʔ i l + ɛ
4805	ToroTegu	cooked, done (meat)	irudaŋ+	i r u d a ŋ +	3396	i r u d a ŋ +
4806	YornoSo	cooked, done (meat)	il+ɛ	i l + ɛ	3386	- i l + ɛ
6111	BenTey	copper alloys (yellowish)	mɛɛnii	m ɛɛ n ii	3397	m ɛɛ n ii
6112	PergeTegu	copper alloys (yellowish)	lari+ya	l a r i + ya	3398	l a r i + ya
6113	TommoSoTongoTongo	copper alloys (yellowish)	men+nuba+nu	m e n + n u b a + n u	3399	m e n + n u b a + n u
6114	YornoSo	copper alloys (yellowish)	mɛn+ban	m ɛ n + b a n	3400	m ɛ n + b a n
6115	YornoSo	copper alloys (yellowish)	mɛn	m ɛ n	3400	m ɛ n - - - -
5250	BankanTey	corn, maize	baraɛ+mbɛ+y	b a r aɛ + m b ɛ + y	3401	b a r aɛ + m b ɛ + y
5251	BenTey	corn, maize	bar+mey+ⁿ	b a r + m ey +ⁿ	3402	b a r + m ey +ⁿ
5252	Bunoge	corn, maize	dili+ma	d i l i + m a	3404	d i l i + m a
5253	DogulDomBendiely	corn, maize	sami+yo+go	s a m i + yo + g o	3405	s a m i + yo + g o
5254	DogulDomKundialang	corn, maize	sami+yo+go	s a m i + yo + g o	3405	s a m i + yo + g o
5255	DonnoSo	corn, maize	samɛ+m+mɛ	s a m ɛ + m + m ɛ	3407	s a m ɛ + m + m ɛ
5256	JamsayGourou	corn, maize	poro+yuyu+ⁿ	p o r o + yuyu +ⁿ	3408	p o r o + - - - yuyu +ⁿ
5257	JamsayDouentza	corn, maize	poroo+ɲuɲu	p o r oo + ɲ u ɲ u	3408	p o r oo + ɲ u ɲ u -
5258	Mombo	corn, maize	ɛ+mbɛ+dulu+ma	ɛ + m b ɛ + d u l u + m a	3410	ɛ + m b ɛ + d u l u + m a
5259	BonduSoNajamba	corn, maize	made+mba+ŋgo	m a d e + m b a + ŋ g o	3403	m a d e + m b a + ŋ g o
5260	Nanga	corn, maize	jarⁿa+mbɛ	j a rⁿ a + m b ɛ	3401	j a rⁿ a + m b ɛ - -
5261	Penange	corn, maize	dal+mayo+go	d a l + m ayo + g o	3412	d a l + m ayo + g o
5262	PergeTegu	corn, maize	baraɛɛ+mbɛ	b a r aɛɛ + m b ɛ	3401	b a r aɛɛ + m b ɛ - -
5263	TebulUre	corn, maize	sarⁿaɛ+mbɛ	s a rⁿ aɛ + m b ɛ	3401	s a rⁿ aɛ + m b ɛ - -
5264	Tiranige	corn, maize	duma+yoo+ge	d u m a + yoo + g e	3415	d u m a + yoo + g e
5265	TogoKan	corn, maize	maɲɛ+rⁿɛ+ma	m a ɲ ɛ + rⁿ ɛ + m a	3416	m a ɲ ɛ + rⁿ ɛ + m a
5266	TommoSoTongoTongo	corn, maize	sanaɛ+m+mɛ	s a n aɛ + m + m ɛ	3417	s a n aɛ + m + m ɛ
5267	TomoKanSegue	corn, maize	man+jara+ɲu+ma	m a n + j a r a + ɲ u + m a	3418	m a n + j a r a + ɲ u + m a
5268	ToroTegu	corn, maize	tɔrⁿi+yⁿarⁿa	t ɔ rⁿ i + yⁿa rⁿ a	3419	t ɔ rⁿ i + yⁿa rⁿ a
5269	YandaDom	corn, maize	sanaɛ+mɛ	s a n aɛ + m ɛ	3417	s a n aɛ + - - m ɛ
5270	YornoSo	corn, maize	sarⁿaɛ+mɛ	s a rⁿ aɛ + m ɛ	3417	s a rⁿ aɛ + - - m ɛ
6354	BankanTey	corner (external, of house)	zɔ+mbɔ	z ɔ + m b ɔ	3420	z ɔ + m b ɔ
6355	BenTey	corner (external, of house)	cɛsii	c ɛ s ii	3421	c ɛ s ii
6356	BenTey	corner (external, of house)	siwaa	s i w aa	3428	s i w aa
6357	DogulDomBendiely	corner (external, of house)	pɛlɛ	p ɛ l ɛ	3423	p ɛ l ɛ - -
6358	DogulDomKundialang	corner (external, of house)	pɛlɛ+ŋ	p ɛ l ɛ + ŋ	3423	p ɛ l ɛ + ŋ
6359	DonnoSo	corner (external, of house)	yɔ+ŋgɛ+rɛ	yɔ + ŋ g ɛ + r ɛ	3425	yɔ + ŋ g ɛ + r ɛ
6360	JamsayDouentza	corner (external, of house)	siwɛ	s i w ɛ	3428	s i w ɛ
6361	Mombo	corner (external, of house)	kele	k e l e	3427	k e l e
6362	BonduSoNajamba	corner (external, of house)	duraa	d u r aa	3422	d u r aa
6363	Nanga	corner (external, of house)	siwa	s i w a	3428	s i w a
6364	Penange	corner (external, of house)	sɔ+gɔ	s ɔ + g ɔ	3429	s ɔ + g ɔ
6365	PergeTegu	corner (external, of house)	iresi+wɛ	i r e s i + w ɛ	3430	i r e s i + w ɛ
6366	TebulUre	corner (external, of house)	cer+go	c e r + g o	3431	c e r + g o
6367	Tiranige	corner (external, of house)	cɛɛlɛ	c ɛɛ l ɛ	3427	c ɛɛ l ɛ
6368	TogoKan	corner (external, of house)	siwɛ	s i w ɛ	3428	s i w ɛ
6369	TogoKan	corner (external, of house)	siyɛ	s iyɛ	3428	s iyɛ - -
6370	TommoSoTongoTongo	corner (external, of house)	ginɛ+sibɛ	g i n ɛ + s i b ɛ	3434	g i n ɛ + s i b ɛ
6371	ToroTegu	corner (external, of house)	siwa	s i w a	3428	s i w a
6372	YandaDom	corner (external, of house)	ʔəlo+siba	ʔ ə l o + s i b a	3436	ʔ ə l o + s i b a
6373	YornoSo	corner (external, of house)	sibɛ	s i b ɛ	3428	s i b ɛ
6374	BankanTey	corner (internal)	bo+ŋgu+ru	b o + ŋ g u + r u	3437	b o + ŋ g u + r u
6375	BenTey	corner (internal)	giga+li	g i g a + l i	3438	g i g a + l i
6376	DogulDomBendiely	corner (internal)	bo+mbo	b o + m b o	3440	b o + m b o
6377	DogulDomKundialang	corner (internal)	pɛlɛ+ŋ	p ɛ l ɛ + ŋ	3441	p ɛ l ɛ + ŋ
6378	DonnoSo	corner (internal)	yɔ+ŋgɛ+rɛ	yɔ + ŋ g ɛ + r ɛ	3442	yɔ + ŋ g ɛ + r ɛ
6379	JamsayDouentza	corner (internal)	siwɛ	s i w ɛ	3443	s i w ɛ
6380	JamsayDouentza	corner (internal)	giga+n	g i g a + n	3438	g i g a + n -
6381	JamsayDouentza	corner (internal)	logo+jo	l o g o + j o	3445	l o g o + j o - -
6382	Mombo	corner (internal)	bɔn+jɔ	b ɔ n + j ɔ	3444	b ɔ n + j ɔ
6383	BonduSoNajamba	corner (internal)	yoobu+ndu	yoo b u + n d u	3439	yoo b u + n d u
6384	BonduSoNajamba	corner (internal)	ɛnjɛɛ+njɛɛ	ɛ n j ɛɛ + n j ɛɛ	3453	ɛ n j ɛɛ + n j ɛɛ
6385	Nanga	corner (internal)	lolo+gi	l o l o + g i	3445	l o l o + g i - -
6386	PergeTegu	corner (internal)	dum+dɔ	d u m + d ɔ	3446	d u m + d ɔ
6387	TebulUre	corner (internal)	to+gu	t o + g u	3447	t o + g u
6388	Tiranige	corner (internal)	ɛɛlɛ	ɛɛ l ɛ	3441	- ɛɛ l ɛ - -
6389	TogoKan	corner (internal)	bɔŋu	b ɔ ŋ u	3449	b ɔ ŋ u
6390	TogoKan	corner (internal)	lolo+gujo	l o l o + g u j o	3445	l o l o + g u j o
6391	TommoSoTongoTongo	corner (internal)	ginɛ+sibɛ	g i n ɛ + s i b ɛ	3450	g i n ɛ + s i b ɛ
6392	ToroTegu	corner (internal)	pɛti	p ɛ t i	3451	p ɛ t i
6393	YornoSo	corner (internal)	logo+joy	l o g o + j oy	3445	l o g o + j oy - -
3798	Ampari	cotton	kuraa+nde	k u r aa + n d e	3454	k u r aa + n d e
3799	Ampari	cotton	a+nda+sara+kuraa+nde	a + n d a + s a r a + k u r aa + n d e	3477	a + n d a + s a r a + k u r aa + n d e
3800	BankanTey	cotton	na+mu	n a + m u	3455	n a + m - u
3801	BenTey	cotton	naa+mbu	n aa + m b u	3455	n aa + m b u
3802	BenTey	cotton	naa+mu	n aa + m u	3455	n aa + m - u
3803	Bunoge	cotton	kɔɔ+nde	k ɔɔ + n d e	3454	k ɔɔ - - + n d e
3804	DogulDomBendiely	cotton	kɛɲ+ɲɛ	k ɛ ɲ + ɲ ɛ	3459	k ɛ ɲ + ɲ ɛ
3805	DogulDomKundialang	cotton	kɛɲ+ɲɛ	k ɛ ɲ + ɲ ɛ	3459	k ɛ ɲ + ɲ ɛ
3806	DonnoSo	cotton	kɛm+nɛy	k ɛ m + n ɛy	3459	k ɛ m + n ɛy
3807	JamsayGourou	cotton	naa+mu	n aa + m u	3455	n aa + m - u
3808	JamsayDouentza	cotton	naa+m	n aa + m	3455	n aa + m - -
3809	JamsayMondoro	cotton	naa+m	n aa + m	3455	n aa + m - -
3810	Mombo	cotton	kɔɔ+ndi	k ɔɔ + n d i	3454	k ɔɔ - - + n d i
3811	BonduSoNajamba	cotton	sa+go	s a + g o	3457	s a + g o
3812	Nanga	cotton	naa+mbi	n aa + m b i	3455	n aa + m b i
3813	Penange	cotton	kɔɔ+nde	k ɔɔ + n d e	3454	k ɔɔ - - + n d e
3814	PergeTegu	cotton	naa+mbu	n aa + m b u	3455	n aa + m b u
3815	TebulUre	cotton	cɛm+dɛ	c ɛ m + d ɛ	3469	c ɛ m + d ɛ
3816	Tiranige	cotton	kɔɔni	k ɔɔ n i	3470	k ɔɔ n i
3817	TogoKan	cotton	kɔnu	k ɔ n u	3470	k ɔ n u
3818	TommoSoTongoTongo	cotton	kɛɲ+ɲɛ	k ɛ ɲ + ɲ ɛ	3459	k ɛ ɲ + ɲ ɛ
3819	TomoKanSegue	cotton	kuni	k u n i	3470	k u n i
3820	ToroTegu	cotton	na+m	n a + m	3455	n a + m - -
3821	YandaDom	cotton	ceɲe	c e ɲ e	3475	c e ɲ e
3822	YandaDom	cotton	cɛɲɛ	c ɛ ɲ ɛ	3475	c ɛ ɲ ɛ
3823	YornoSo	cotton	na+mu	n a + m u	3455	n a + m - u
2635	BankanTey	cough (verb only)	kos+i+ye	k o s + i + ye	3478	k o s + i + ye
2636	BenTey	cough (verb only)	kog+u+so	k o g + u + s o	3479	k o g + u + s o
2637	Bunoge	cough (verb only)	tig+e	t i g + e	3481	t i g + e
2638	DogulDomKundialang	cough (verb only)	kos+ge	k o s + g e	3482	k o s + - - g e - -
2639	DonnoSo	cough (verb only)	kod+u+ge+e	k o d + u + g e + e	3482	k o d + u + g e + e
2640	JamsayGourou	cough (verb only)	kog+u+zo	k o g + u + z o	3479	k o g + u + z o
2641	JamsayDouentza	cough (verb only)	kog+o+jo	k o g + o + j o	3479	k o g + o + j o
2642	JamsayMondoro	cough (verb only)	kog+o+jo	k o g + o + j o	3479	k o g + o + j o
2643	Mombo	cough (verb only)	kor+o+le	k o r + o + l e	3487	k o r + o + l e
2644	BonduSoNajamba	cough (verb only)	kol+li	k o l + l i	3480	k o l + l i
2645	Nanga	cough (verb only)	kos+o	k o s + o	3478	k o s + o - -
2646	Penange	cough (verb only)	kor+o+de	k o r + o + d e	3487	k o r + o + d e
2647	PergeTegu	cough (verb only)	kok+u+so	k o k + u + s o	3479	k o k + u + s o
2648	TebulUre	cough (verb only)	kon+o	k o n + o	3491	k o n + o
2649	Tiranige	cough (verb only)	kor+o+do	k o r + o + d o	3487	k o r + o + d o
2650	TogoKan	cough (verb only)	koj+u+gu	k o j + u + g u	3482	k o j + u + g u - -
2651	TogoKan	cough (verb only)	kog+u+ju	k o g + u + j u	3479	k o g + u + j u
2652	TomoKanDiangassagou	cough (verb only)	kug+u+ji	k u g + u + j i	3479	k u g + u + j i
2653	TomoKanSegue	cough (verb only)	kuʔ+i+ji	k u ʔ + i + j i	3479	k u ʔ + i + j i
2654	ToroTegu	cough (verb only)	kos+i+yo	k o s + i + yo	3478	k o s + i + yo
2655	YandaDom	cough (verb only)	kond+un+o	k o n d + u n + o	3497	k o n d + u n + o
2656	YornoSo	cough (verb only)	koj+u+gɛ	k o j + u + g ɛ	3482	k o j + u + g ɛ - -
11834	BankanTey	count, recite numbers	luw+oo+luw+o	l u w + oo + l u w + o	3498	l u w + oo + l u w + o
11835	Bunoge	count, recite numbers	dig+o+rud+igor+e	d i g + o + r u d + i g o r + e	3500	d i g + o + r u d + i g o r + e
11836	DogulDomKundialang	count, recite numbers	nug+e	n u g + e	3501	n u g + e
11837	DogulDomKundialang	count, recite numbers	jat+e	j a t + e	3515	- - - - - - j a t + e
11838	DonnoSo	count, recite numbers	yug+ee+yug+o	yu g + ee + yu g + o	3498	- yu g + ee + - yu g + o
11839	JamsayGourou	count, recite numbers	lug+o+lug+o	l u g + o + l u g + o	3498	l u g + o + l u g + o
11840	JamsayDouentza	count, recite numbers	lug+o+lug+o	l u g + o + l u g + o	3498	l u g + o + l u g + o
11841	Mombo	count, recite numbers	nog+e	n o g + e	3501	n o g + e
11842	BonduSoNajamba	count, recite numbers	nig+i+lŋg+an+nig+il	n i g + i + l ŋ g + a n + n i g + i l	3499	n i g + i + l ŋ g + a n + n i g + i l
11843	BonduSoNajamba	count, recite numbers	jat+ɛ+jat+ɛ	j a t + ɛ + j a t + ɛ	3515	j a t + ɛ + j a t + ɛ
11844	Nanga	count, recite numbers	lug+o+lug+o	l u g + o + l u g + o	3498	l u g + o + l u g + o
11845	Penange	count, recite numbers	nug+u+nug+e	n u g + u + n u g + e	3498	n u g + u + n u g + e
11846	PergeTegu	count, recite numbers	lug+o+lug+o	l u g + o + l u g + o	3498	l u g + o + l u g + o
11847	Tiranige	count, recite numbers	nug+o	n u g + o	3501	n u g + o
11848	TogoKan	count, recite numbers	lug+o+lug+o	l u g + o + l u g + o	3498	l u g + o + l u g + o
11849	TommoSoTongoTongo	count, recite numbers	nig+i+yen+ige	n i g + i + ye n + i g e	3511	n i g + i + ye n + i g e
11850	ToroTegu	count, recite numbers	lug+o	l u g + o	3501	l u g + o
11851	YandaDom	count, recite numbers	lug+o+lug+o	l u g + o + l u g + o	3498	l u g + o + l u g + o
11852	YornoSo	count, recite numbers	lug+ee+lug+o	l u g + ee + l u g + o	3498	l u g + ee + l u g + o
6535	BankanTey	country, land	ozoy	o z oy	3516	o z oy
6536	BenTey	country, land	onjo+y	o n j o + y	3517	o n j o + y
6537	Bunoge	country, land	ga+nda	g a + n d a	3519	g a + n d a
6538	DogulDomBendiely	country, land	jama+na	j a m a + n a	3520	j a m a + n a
6539	DogulDomKundialang	country, land	jama+na	j a m a + n a	3520	j a m a + n a
6540	DonnoSo	country, land	ga+nda	g a + n d a	3519	g a + n d a
6541	JamsayGourou	country, land	gana	g a n a	3524	g a n a
6542	JamsayDouentza	country, land	ujuba+y	u j u b a + y	3523	u j u b a + y
6543	JamsayDouentza	country, land	ijuba+y	i j u b a + y	3523	i j u b a + y
6544	JamsayDouentza	country, land	gana	g a n a	3524	g a n a
6545	Mombo	country, land	ga+nda	g a + n d a	3519	g a + n d a
6546	BonduSoNajamba	country, land	gwaa	g w aa	3518	g w aa
6547	Nanga	country, land	dorⁿo	d o rⁿ o	3526	d o rⁿ o
6548	Nanga	country, land	dɔrⁿɔ	d ɔ rⁿ ɔ	3526	d ɔ rⁿ ɔ
6549	Nanga	country, land	durⁿɔ	d u rⁿ ɔ	3526	d u rⁿ ɔ
6550	Penange	country, land	ga+nda	g a + n d a	3519	g a + n d a
6551	PergeTegu	country, land	usuba+y	u s u b a + y	3523	u s u b a + y
6552	TebulUre	country, land	ga+nda	g a + n d a	3519	g a + n d a
6553	Tiranige	country, land	ga+nda	g a + n d a	3519	g a + n d a
6554	TogoKan	country, land	gana	g a n a	3524	g a n a
6555	TommoSoTongoTongo	country, land	yalu	ya l u	3532	ya l u
6556	ToroTegu	country, land	iso	i s o	3516	i s o
