# Wordlist

# DATA
ID	DOCULECT	CONCEPT	IPA
9805	Penange	(man) marry (woman)	kél+dè
9806	PergeTegu	(man) marry (woman)	jɛ́+ɛ́
9807	TebulUre	(man) marry (woman)	z+ɛ̌
9808	Tiranige	(man) marry (woman)	tál+á+m�ú
9809	TogoKan	(man) marry (woman)	ɲàŋ+á
9810	TogoKan	(man) marry (woman)	jɛ̌+ɛ̌
9811	TommoSoTongoTongo	(man) marry (woman)	yààn+á+jɛ̀
9812	TommoSoTongoTongo	(man) marry (woman)	ɛ́ɛ+�ⁿ
9813	ToroTegu	(man) marry (woman)	dàg+á
9814	YandaDom	(man) marry (woman)	zìy+ɛ́
9815	YornoSo	(man) marry (woman)	jɛ̌+ɛ̌
#
4807	BankanTey	(meal) be cooked, be done	ír+ɛ́
4808	BenTey	(meal) be cooked, be done	ír+ɛ́
4809	Bunoge	(meal) be cooked, be done	bíl+ɛ̀
4810	DogulDomKundialang	(meal) be cooked, be done	íl+ɛ̀
4811	DonnoSo	(meal) be cooked, be done	íl+ɛ̀
4812	JamsayDouentza	(meal) be cooked, be done	ír+ɛ́
4813	Mombo	(meal) be cooked, be done	wúl+ɛ́
4814	BonduSoNajamba	(meal) be cooked, be done	íl+ɛ́
4815	Nanga	(meal) be cooked, be done	ír+ɛ́
4816	Penange	(meal) be cooked, be done	bɔ́r+ɛ́
4817	PergeTegu	(meal) be cooked, be done	ír+ɛ́
4818	TebulUre	(meal) be cooked, be done	íl+ɛ́
4819	Tiranige	(meal) be cooked, be done	íl+ɔ́
4820	TogoKan	(meal) be cooked, be done	ír+ɛ́
4821	TommoSoTongoTongo	(meal) be cooked, be done	íl+ɛ́
4822	ToroTegu	(meal) be cooked, be done	írúdàŋ+�
4823	YandaDom	(meal) be cooked, be done	ʔə́l+ɛ́
4824	YornoSo	(meal) be cooked, be done	íl+ɛ́
#
14588	BankanTey	(modern) bed	líì
14589	BenTey	(modern) bed	líì
14590	DonnoSo	(modern) bed	líì
14591	JamsayDouentza	(modern) bed	lìí
14592	Mombo	(modern) bed	dúlú
14593	BonduSoNajamba	(modern) bed	dílá+n
14594	Nanga	(modern) bed	líì
14595	PergeTegu	(modern) bed	téélú
14596	Tiranige	(modern) bed	líí
14597	TogoKan	(modern) bed	líí
14598	TommoSoTongoTongo	(modern) bed	líí
14599	YandaDom	(modern) bed	bìyè
14600	YornoSo	(modern) bed	líì
#
10069	JamsayDouentza	(modern) weaponry, armaments	lár+vêl
10070	Mombo	(modern) weaponry, armaments	kɔ̀+mbɔ̀+gó+lé+gè
10071	TogoKan	(modern) weaponry, armaments	kɔ̀mɔ̀+gɛ́rⁿíí
10072	TommoSoTongoTongo	(modern) weaponry, armaments	màl+fàkɔ̀+mbɔ̀+tǎy
10073	YornoSo	(modern) weaponry, armaments	kɔ̀mɔ̀+gɛ́n
#
16444	BankanTey	(objects) in rows (adverb)	pɔ̀r+rɔ̌y+pɔ̀r+rɔ̌y
16445	Mombo	(objects) in rows (adverb)	yɛ́g+ɛ́+gɛ́g+ɛ́
16446	TommoSoTongoTongo	(objects) in rows (adverb)	dímb+úm+ɛ́dìm+bùm+ɛ̀
16447	YornoSo	(objects) in rows (adverb)	sɔ̀r+ɔ́+dɔ́d+ɔ́
#
10051	BankanTey	(rifle) fire, discharge, go off	tá
10052	BenTey	(rifle) fire, discharge, go off	ínj+í+rí
10053	DogulDomKundialang	(rifle) fire, discharge, go off	táy+yè
10054	DonnoSo	(rifle) fire, discharge, go off	táy+yɛ̀+ɛ̀
10055	JamsayDouentza	(rifle) fire, discharge, go off	úóúrⁿ+ó
10056	Mombo	(rifle) fire, discharge, go off	lóónd+èg+wé+é
10057	Mombo	(rifle) fire, discharge, go off	táy+é
10058	BonduSoNajamba	(rifle) fire, discharge, go off	bɛ̀l+í+yɛ́
10059	Nanga	(rifle) fire, discharge, go off	táŋ+í
10060	Nanga	(rifle) fire, discharge, go off	íríy+í
10061	PergeTegu	(rifle) fire, discharge, go off	táŋg+á
10062	TebulUre	(rifle) fire, discharge, go off	pé+é
10063	TogoKan	(rifle) fire, discharge, go off	sál+á
10064	TogoKan	(rifle) fire, discharge, go off	kɔ́ɔ+�ⁿ
10065	TommoSoTongoTongo	(rifle) fire, discharge, go off	úŋg+ú+ló
10066	ToroTegu	(rifle) fire, discharge, go off	ɛ́r+á
10067	YandaDom	(rifle) fire, discharge, go off	tóŋ+ɔ́
10068	YornoSo	(rifle) fire, discharge, go off	táŋ+á
#
8895	BankanTey	(sb's) child (son or daughter)	yí+m
8896	BenTey	(sb's) child (son or daughter)	yí+m
8897	DogulDomBendiely	(sb's) child (son or daughter)	é+gù
8898	DonnoSo	(sb's) child (son or daughter)	ìì
8899	JamsayDouentza	(sb's) child (son or daughter)	în
8900	JamsayMondoro	(sb's) child (son or daughter)	în
8901	Mombo	(sb's) child (son or daughter)	wéè
8902	BonduSoNajamba	(sb's) child (son or daughter)	è+ndê
8903	Nanga	(sb's) child (son or daughter)	yíì
8904	Penange	(sb's) child (son or daughter)	wèè
8905	PergeTegu	(sb's) child (son or daughter)	íì+ⁿ
8906	TommoSoTongoTongo	(sb's) child (son or daughter)	íí
8907	ToroTegu	(sb's) child (son or daughter)	ìrⁿú
8908	YandaDom	(sb's) child (son or daughter)	ènè
#
12116	BankanTey	(sb's) portion, share	cèr+ì+yé+è
12117	BenTey	(sb's) portion, share	cèr+ì+yé+è
12118	Bunoge	(sb's) portion, share	gàmb+àg+ù
12119	DonnoSo	(sb's) portion, share	kùl+ɔ́
12120	JamsayGourou	(sb's) portion, share	kù+rú
12121	JamsayDouentza	(sb's) portion, share	kù+rú
12122	Mombo	(sb's) portion, share	kú+lù
12123	BonduSoNajamba	(sb's) portion, share	bám
12124	Nanga	(sb's) portion, share	kùr+í
12125	Penange	(sb's) portion, share	pɔ́+ɔ́
12126	PergeTegu	(sb's) portion, share	kù+rú
12127	Tiranige	(sb's) portion, share	bà+mù
12128	TogoKan	(sb's) portion, share	kùr+ɔ́
12129	TommoSoTongoTongo	(sb's) portion, share	gómb+úl+ú
12130	ToroTegu	(sb's) portion, share	hɔ̀l+ɛ́
12131	YandaDom	(sb's) portion, share	kùl
12132	YornoSo	(sb's) portion, share	kǔl
#
12967	BenTey	(sb) be amazed, surprised	háyn+ɛ́
12968	JamsayDouentza	(sb) be amazed, surprised	háyndín+é
12969	Mombo	(sb) be amazed, surprised	háúndèkán+í
12970	BonduSoNajamba	(sb) be amazed, surprised	háyn+ɛ́
#
11226	BankanTey	(sb) be certain (of sth)	tájàràlw+ó
11227	BenTey	(sb) be certain (of sth)	tájɔ́r+ɔ́
11228	Mombo	(sb) be certain (of sth)	tàgyɔ̀rɔ̀kán+í
11229	BonduSoNajamba	(sb) be certain (of sth)	táʄʄír+ɛ́
11230	Nanga	(sb) be certain (of sth)	tágír+í
11231	PergeTegu	(sb) be certain (of sth)	tájár+á
11232	TogoKan	(sb) be certain (of sth)	hɔ́ɔ́l+ì
#
11951	BankanTey	(sb) be last, lag behind, be in the rear	tùndú#wó#gàá
11952	JamsayDouentza	(sb) be last, lag behind, be in the rear	dùwⁿó
11953	Mombo	(sb) be last, lag behind, be in the rear	dígírɛ̀
11954	BonduSoNajamba	(sb) be last, lag behind, be in the rear	bàndí#gǐy
11955	PergeTegu	(sb) be last, lag behind, be in the rear	dùmdɔ́#wɔ̀
11956	PergeTegu	(sb) be last, lag behind, be in the rear	tùlûlû#wɔ̀
11957	TommoSoTongoTongo	(sb) be last, lag behind, be in the rear	jààsá
11958	TommoSoTongoTongo	(sb) be last, lag behind, be in the rear	dùmɔ́#nɛ#wɔ̀
11959	ToroTegu	(sb) be last, lag behind, be in the rear	pɛ́rá#táŋú
11960	YandaDom	(sb) be last, lag behind, be in the rear	dɔ̀dɔ́
11961	YornoSo	(sb) be last, lag behind, be in the rear	ònɔ́
#
8154	Mombo	(sb) be late, do belatedly	ɲɔ́m+ɛ́
8155	BonduSoNajamba	(sb) be late, do belatedly	péj+á+nd+í
8156	TogoKan	(sb) be late, do belatedly	dòg+ó+wɛ́+ɛ́
8157	TommoSoTongoTongo	(sb) be late, do belatedly	dɔ̀r+ɔ́
8158	TommoSoTongoTongo	(sb) be late, do belatedly	dùm+ɔ́+dùm+ɔ́
8159	YornoSo	(sb) be late, do belatedly	táwⁿ+á
#
12914	BenTey	(sb) be proud, vain	kùkùdìyⁿǎwⁿká+yⁿ
12915	JamsayDouentza	(sb) be proud, vain	kùkùⁿìréír+é
12916	TogoKan	(sb) be proud, vain	kùⁿdɔ́wɔ́dɔ̀w+ɔ́
12917	YandaDom	(sb) be proud, vain	kòòʔə̀làʔə́l+ɛ́
12918	YornoSo	(sb) be proud, vain	kùkùùlóúl+ó
#
11096	BankanTey	(sb) bestow a blessing (on sb)	dúw+à+káŋ
11097	BenTey	(sb) bestow a blessing (on sb)	dúw+áà+wk+áyⁿ
11098	Bunoge	(sb) bestow a blessing (on sb)	dùw+ì+kán+ì
11099	DonnoSo	(sb) bestow a blessing (on sb)	dúw+àà+wk+únd+ò
11100	JamsayDouentza	(sb) bestow a blessing (on sb)	dúw+áà+wk+únó
11101	Mombo	(sb) bestow a blessing (on sb)	sál+á+gàńd+ɛ́
11102	Mombo	(sb) bestow a blessing (on sb)	sál+á+gàk+ání
11103	Mombo	(sb) bestow a blessing (on sb)	dúw+ô+wńd+ɛ́
11104	BonduSoNajamba	(sb) bestow a blessing (on sb)	dúw+à+kán
11105	BonduSoNajamba	(sb) bestow a blessing (on sb)	dúw+ɛ́
11106	Nanga	(sb) bestow a blessing (on sb)	dúw+â+kárⁿ+í
11107	Penange	(sb) bestow a blessing (on sb)	dùw+áà+wk+ání
11108	PergeTegu	(sb) bestow a blessing (on sb)	dúw+áà+wk+úló
11109	TebulUre	(sb) bestow a blessing (on sb)	dúw+àà+gùt+ún
11110	TogoKan	(sb) bestow a blessing (on sb)	dúw+áá+gúk+ún
11111	TommoSoTongoTongo	(sb) bestow a blessing (on sb)	ámb+á+bòó
11112	ToroTegu	(sb) bestow a blessing (on sb)	dúw+à+kárⁿ+á
11113	YandaDom	(sb) bestow a blessing (on sb)	dúw+àà+wk+únd+ó
11114	YornoSo	(sb) bestow a blessing (on sb)	dúw+àà+kún+ɔ́
#
12920	BenTey	(sb) envy (sb nearby who is eating foods one craves)	mìrⁿɛ́
12921	JamsayDouentza	(sb) envy (sb nearby who is eating foods one craves)	mìrⁿé
12922	TogoKan	(sb) envy (sb nearby who is eating foods one craves)	mìrⁿí
12923	YandaDom	(sb) envy (sb nearby who is eating foods one craves)	mìrⁿé
12924	YornoSo	(sb) envy (sb nearby who is eating foods one craves)	mɛ̀rⁿɛ́
#
10253	BankanTey	(sb) forbid (sth)	gàànd+í
10254	BankanTey	(sb) forbid (sth)	háɗàk+á+ŋ
10255	BenTey	(sb) forbid (sth)	hád+ɛ́
10256	JamsayDouentza	(sb) forbid (sth)	hád+ɛ́
10257	Mombo	(sb) forbid (sth)	dám+à+kán+ámì
10258	BonduSoNajamba	(sb) forbid (sth)	gám+dɛ́
10259	Nanga	(sb) forbid (sth)	hád+ɛ́
10260	PergeTegu	(sb) forbid (sth)	cíw+wɛ́
10261	PergeTegu	(sb) forbid (sth)	hád+ɛ́
10262	TebulUre	(sb) forbid (sth)	hát+ɛ́
10263	TommoSoTongoTongo	(sb) forbid (sth)	pád+á+mɔ́
10264	TommoSoTongoTongo	(sb) forbid (sth)	dàm+á+kúnd+ó
10265	YandaDom	(sb) forbid (sth)	há+dú
10266	YandaDom	(sb) forbid (sth)	téŋ+é
10267	YornoSo	(sb) forbid (sth)	hád+á
10268	YornoSo	(sb) forbid (sth)	dàg+á+mɔ́
#
9199	BankanTey	(sb) join with (one or more others)	mɔ̀ɔ̀n+í
9200	BenTey	(sb) join with (one or more others)	mɔ̀ɔ̀l+í
9201	JamsayDouentza	(sb) join with (one or more others)	mɔ̀rⁿ+ɔ́
9202	Mombo	(sb) join with (one or more others)	tɛ́mb+ɛ́
9203	Nanga	(sb) join with (one or more others)	mɔ̌ɔ̌nd+í
9204	TommoSoTongoTongo	(sb) join with (one or more others)	tɛ́mb+ɛ́
9205	ToroTegu	(sb) join with (one or more others)	cé+rú
#
10235	BankanTey	(sb) judge (who is right, in a dispute)	zɔ́
10236	JamsayDouentza	(sb) judge (who is right, in a dispute)	ɲɛ̀+mɛ́
10237	Mombo	(sb) judge (who is right, in a dispute)	kááwⁿà+púrú+gè
10238	BonduSoNajamba	(sb) judge (who is right, in a dispute)	nùgú+l
10239	Nanga	(sb) judge (who is right, in a dispute)	tégî+káw+rí
10240	PergeTegu	(sb) judge (who is right, in a dispute)	tɔ̀yⁿɔ́+káw+gá
10241	TogoKan	(sb) judge (who is right, in a dispute)	kɛ́jɛ́
10242	TommoSoTongoTongo	(sb) judge (who is right, in a dispute)	sàlì+yɛ́ká+ná
10243	TommoSoTongoTongo	(sb) judge (who is right, in a dispute)	náná+gòò+ndó
10244	ToroTegu	(sb) judge (who is right, in a dispute)	jɛ̀sú
10245	YornoSo	(sb) judge (who is right, in a dispute)	nárⁿá+gòónɔ́
#
2967	BankanTey	(sb) sweat, perspire	sòòs+óó+gó
2968	BenTey	(sb) sweat, perspire	sùs+òó+gǒ
2969	Bunoge	(sb) sweat, perspire	ʔúj+é+rèp+újè
2970	JamsayDouentza	(sb) sweat, perspire	òògúgò+ó
2971	Mombo	(sb) sweat, perspire	újùg+wé+é
2972	Nanga	(sb) sweat, perspire	sǒy+gò+ó
2973	Penange	(sb) sweat, perspire	bùg+à+rìp+újé
2974	PergeTegu	(sb) sweat, perspire	sòs+ǒ+yg+ò+ó
2975	TebulUre	(sb) sweat, perspire	sòg+ó+gǒ
2976	TogoKan	(sb) sweat, perspire	òògút+ɔ́+rɔ́
2977	TommoSoTongoTongo	(sb) sweat, perspire	sòóg+òó
2978	TommoSoTongoTongo	(sb) sweat, perspire	sòós+óí+ríy+é
2979	TomoKanDiangassagou	(sb) sweat, perspire	ʔòg+ù+tw+ɛ́lɛ́
2980	TomoKanSegue	(sb) sweat, perspire	ʔòg+ú+tw+ɛ̀lɛ́
2981	ToroTegu	(sb) sweat, perspire	dòr+ó
2982	YandaDom	(sb) sweat, perspire	úzúg+ó
2983	YornoSo	(sb) sweat, perspire	sòógò+ó
#
4607	TommoSoTongoTongo	(sb) trap (animal)	dɛ̀b+ɛ́+mɔ́
4608	YornoSo	(sb) trap (animal)	á+á
4609	YornoSo	(sb) trap (animal)	dɛ̀b+ɛ́
#
13925	BankanTey	(sb) tremble, be shaking, shiver	cím+ɛ́
13926	BenTey	(sb) tremble, be shaking, shiver	cíwⁿ+ɛ́
13927	Bunoge	(sb) tremble, be shaking, shiver	kíl+ó+mì
13928	DonnoSo	(sb) tremble, be shaking, shiver	kím+è
13929	JamsayDouentza	(sb) tremble, be shaking, shiver	cíwⁿ+é
13930	Mombo	(sb) tremble, be shaking, shiver	súl+ɔ́+súl+ɛ́
13931	BonduSoNajamba	(sb) tremble, be shaking, shiver	kìl+bìy+è
13932	Nanga	(sb) tremble, be shaking, shiver	kím+ɛ́
13933	Penange	(sb) tremble, be shaking, shiver	súl+ɛ́
13934	PergeTegu	(sb) tremble, be shaking, shiver	kíwⁿ+ɛ́
13935	Tiranige	(sb) tremble, be shaking, shiver	yɛ́w+ɔ́
13936	Tiranige	(sb) tremble, be shaking, shiver	pél+ó
13937	TogoKan	(sb) tremble, be shaking, shiver	kíwⁿ+í
13938	TommoSoTongoTongo	(sb) tremble, be shaking, shiver	kím+ɛ́
13939	ToroTegu	(sb) tremble, be shaking, shiver	zìg+ù+tó
13940	ToroTegu	(sb) tremble, be shaking, shiver	j+ɛ́
13941	YandaDom	(sb) tremble, be shaking, shiver	kím+é
13942	YandaDom	(sb) tremble, be shaking, shiver	tɛ́g+í+bíy+ɛ́
13943	YornoSo	(sb) tremble, be shaking, shiver	sɔ́ɔ+�ⁿ
#
2993	BankanTey	(sb, camel) kneel	túŋg+í+í
2994	BenTey	(sb, camel) kneel	túŋg+úy+ú
2995	Bunoge	(sb, camel) kneel	kùn+jùg+ákòòmb+àk+úndè
2996	DogulDomBendiely	(sb, camel) kneel	tùŋ+ɛ́
2997	DogulDomKundialang	(sb, camel) kneel	túŋ+yɛ̀
2998	DonnoSo	(sb, camel) kneel	tút+ú+ŋè+è
2999	JamsayGourou	(sb, camel) kneel	túŋ+ó
3000	JamsayDouentza	(sb, camel) kneel	túŋ+ó
3001	JamsayMondoro	(sb, camel) kneel	téw+é
3002	JamsayMondoro	(sb, camel) kneel	ɔ́ww+ɔ́
3003	Mombo	(sb, camel) kneel	sómb+á
3004	BonduSoNajamba	(sb, camel) kneel	ɲàŋ+í+yɛ́
3005	Nanga	(sb, camel) kneel	túŋ+í+yí
3006	PergeTegu	(sb, camel) kneel	túŋg+úy+ɔ́
3007	TebulUre	(sb, camel) kneel	tún+jííy+à
3008	Tiranige	(sb, camel) kneel	yáŋ+í+yó
3009	TogoKan	(sb, camel) kneel	túŋɛ́+ɛ́
3010	TommoSoTongoTongo	(sb, camel) kneel	túŋ+í+yɛ́
3011	TomoKanDiangassagou	(sb, camel) kneel	ɲùŋg+òl+òkùⁿhúⁿtw+ɛ́+lí
3012	TomoKanSegue	(sb, camel) kneel	ɲùŋg+òl+òkùⁿtw+ɛ̀+lí
3013	ToroTegu	(sb, camel) kneel	gùr+ù+kó
3014	YandaDom	(sb, camel) kneel	tún+jɔ́
3015	YornoSo	(sb, camel) kneel	túŋɛ́+ɛ́
#
14625	Ampari	(sb, mammal) bite (sb)	díg+ɛ́
14626	BankanTey	(sb, mammal) bite (sb)	kúw+ó
14627	BenTey	(sb, mammal) bite (sb)	kúw+ó
14628	Bunoge	(sb, mammal) bite (sb)	nún+jè
14629	DonnoSo	(sb, mammal) bite (sb)	kɛ́r+ɛ̀
14630	JamsayGourou	(sb, mammal) bite (sb)	kɛ́r+ɛ́
14631	JamsayDouentza	(sb, mammal) bite (sb)	cɛ́r+ɛ́
14632	JamsayMondoro	(sb, mammal) bite (sb)	cɛ́r+ɛ́
14633	Mombo	(sb, mammal) bite (sb)	núŋg+ɛ́
14634	BonduSoNajamba	(sb, mammal) bite (sb)	kɛ́r+ɛ́
14635	Nanga	(sb, mammal) bite (sb)	kúw+ó
14636	Penange	(sb, mammal) bite (sb)	núŋg+ɛ́
14637	PergeTegu	(sb, mammal) bite (sb)	kɛ́r+ɛ́
14638	TebulUre	(sb, mammal) bite (sb)	cɛ́r+ɛ́
14639	Tiranige	(sb, mammal) bite (sb)	cɛ́r+ɔ́
14640	TogoKan	(sb, mammal) bite (sb)	kɛ́r+ɛ́
14641	TommoSoTongoTongo	(sb, mammal) bite (sb)	kɛ́r+ɛ́
14642	ToroTegu	(sb, mammal) bite (sb)	cɛ́r+á
14643	YandaDom	(sb, mammal) bite (sb)	kɛ́d+ɛ́
14644	YornoSo	(sb, mammal) bite (sb)	kɛ́r+ɛ́
#
13131	BankanTey	(sb, sth) sticking out and hanging out over an edge (of a roof, precipice) (adverb)	sí+mbɛ́+y
13132	BenTey	(sb, sth) sticking out and hanging out over an edge (of a roof, precipice) (adverb)	sí+mbɛ́+y
13133	JamsayDouentza	(sb, sth) sticking out and hanging out over an edge (of a roof, precipice) (adverb)	símé+y+ⁿ
13134	BonduSoNajamba	(sb, sth) sticking out and hanging out over an edge (of a roof, precipice) (adverb)	sí+mbɛ́+y+nɛ̀
13135	Nanga	(sb, sth) sticking out and hanging out over an edge (of a roof, precipice) (adverb)	sí+mbɛ́+y
13136	PergeTegu	(sb, sth) sticking out and hanging out over an edge (of a roof, precipice) (adverb)	sí+mbɛ́+y
13137	TommoSoTongoTongo	(sb, sth) sticking out and hanging out over an edge (of a roof, precipice) (adverb)	jèlè+nééni
#
16461	BankanTey	(sb, sth) turn around (e.g. to look)	gììr+é
16462	BenTey	(sb, sth) turn around (e.g. to look)	jììr+é
16463	Bunoge	(sb, sth) turn around (e.g. to look)	bínd+íl+è
16464	JamsayGourou	(sb, sth) turn around (e.g. to look)	yɛ̀g+ɛ́
16465	JamsayDouentza	(sb, sth) turn around (e.g. to look)	jìg+ì+ré
16466	Nanga	(sb, sth) turn around (e.g. to look)	jìg+í+ré
16467	Penange	(sb, sth) turn around (e.g. to look)	bínd+íl+è
16468	PergeTegu	(sb, sth) turn around (e.g. to look)	jìg+ì+ré
16469	TebulUre	(sb, sth) turn around (e.g. to look)	dùl+lí+í
16470	TommoSoTongoTongo	(sb, sth) turn around (e.g. to look)	gìg+í+líy+é
16471	TommoSoTongoTongo	(sb, sth) turn around (e.g. to look)	dùl+í+yó
16472	ToroTegu	(sb, sth) turn around (e.g. to look)	bìt+ù+kó
16473	YandaDom	(sb, sth) turn around (e.g. to look)	cíg+í+líy+é
#
14645	BankanTey	(snake) bite (sb)	kúw+ó
14646	BenTey	(snake) bite (sb)	kúw+ó
14647	DogulDomBendiely	(snake) bite (sb)	kɛ̀r+ɛ́
14648	DonnoSo	(snake) bite (sb)	kɛ́r+ɛ̀
14649	JamsayGourou	(snake) bite (sb)	kɛ́r+ɛ́
14650	JamsayDouentza	(snake) bite (sb)	cɛ́r+ɛ́
14651	Mombo	(snake) bite (sb)	núŋg+ɛ́
14652	BonduSoNajamba	(snake) bite (sb)	kɛ́r+ɛ́
14653	Nanga	(snake) bite (sb)	kúw+ó
14654	PergeTegu	(snake) bite (sb)	kɛ́r+ɛ́
14655	Tiranige	(snake) bite (sb)	cɛ́r+ɔ́
14656	TogoKan	(snake) bite (sb)	kɛ́r+ɛ́
14657	TommoSoTongoTongo	(snake) bite (sb)	kɛ́r+ɛ́
14658	ToroTegu	(snake) bite (sb)	cɛ́r+á
14659	YandaDom	(snake) bite (sb)	kɛ́d+ɛ́
14660	YornoSo	(snake) bite (sb)	kɛ́r+ɛ́
#
9714	BankanTey	(sorceror) cast (a spell)	kúw+ó
9715	BenTey	(sorceror) cast (a spell)	dùw+ó
9716	Bunoge	(sorceror) cast (a spell)	kòn+ù+kán+ì
9717	DonnoSo	(sorceror) cast (a spell)	dúg+è
9718	JamsayDouentza	(sorceror) cast (a spell)	dùg+ó
9719	Mombo	(sorceror) cast (a spell)	kól+ó+mì
9720	BonduSoNajamba	(sorceror) cast (a spell)	dùg+è
9721	Nanga	(sorceror) cast (a spell)	kúw+ó
9722	Penange	(sorceror) cast (a spell)	kól+ó+mì
9723	PergeTegu	(sorceror) cast (a spell)	dùg+ó
9724	TebulUre	(sorceror) cast (a spell)	dùg+ó
9725	Tiranige	(sorceror) cast (a spell)	kóón+í+góóg+ómú
9726	TogoKan	(sorceror) cast (a spell)	dùg+ó
9727	TogoKan	(sorceror) cast (a spell)	dàw+á+rá
9728	TommoSoTongoTongo	(sorceror) cast (a spell)	túy+ó
9729	ToroTegu	(sorceror) cast (a spell)	dùg+ó
9730	YandaDom	(sorceror) cast (a spell)	dùg+ó
9731	YornoSo	(sorceror) cast (a spell)	dùg+ó
9732	YornoSo	(sorceror) cast (a spell)	bìr+ɛ́
#
13138	BankanTey	(species) become locally extinct, disappear from a zone	m̀b+à+rá
13139	BenTey	(species) become locally extinct, disappear from a zone	màr+á
13140	DogulDomKundialang	(species) become locally extinct, disappear from a zone	tɛ̀g+ɛ́+lɛ̀ŋ+màr+é
13141	JamsayDouentza	(species) become locally extinct, disappear from a zone	màrⁿ+á
13142	Mombo	(species) become locally extinct, disappear from a zone	káb+é
13143	BonduSoNajamba	(species) become locally extinct, disappear from a zone	dìb+è
13144	Nanga	(species) become locally extinct, disappear from a zone	màr+á
13145	PergeTegu	(species) become locally extinct, disappear from a zone	màr+á
13146	TogoKan	(species) become locally extinct, disappear from a zone	mòrí+ì
13147	TommoSoTongoTongo	(species) become locally extinct, disappear from a zone	dìmb+é
13148	TommoSoTongoTongo	(species) become locally extinct, disappear from a zone	mànd+á
13149	ToroTegu	(species) become locally extinct, disappear from a zone	màr+á
13150	ToroTegu	(species) become locally extinct, disappear from a zone	m̀b+à+rá
13151	YornoSo	(species) become locally extinct, disappear from a zone	màn+á
#
7264	BankanTey	(sth) evolve, change (from what it was before)	tíl+ɛ́
7265	BenTey	(sth) evolve, change (from what it was before)	bìl+ì+wé
7266	Bunoge	(sth) evolve, change (from what it was before)	díl+á+lè
7267	DogulDomBendiely	(sth) evolve, change (from what it was before)	bìl+ì+yé
7268	DogulDomKundialang	(sth) evolve, change (from what it was before)	nèl+yé
7269	DonnoSo	(sth) evolve, change (from what it was before)	lélè+è
7270	JamsayDouentza	(sth) evolve, change (from what it was before)	bìl+ì+wɛ́
7271	JamsayDouentza	(sth) evolve, change (from what it was before)	jìg+ì+ré
7272	JamsayMondoro	(sth) evolve, change (from what it was before)	bìl+ì+wɛ́
7273	Mombo	(sth) evolve, change (from what it was before)	nél+yé+è
7274	BonduSoNajamba	(sth) evolve, change (from what it was before)	bìl+í+yɛ́
7275	Nanga	(sth) evolve, change (from what it was before)	dùr+ó
7276	Penange	(sth) evolve, change (from what it was before)	díl+á+lè
7277	Penange	(sth) evolve, change (from what it was before)	díl+ɛ́
7278	PergeTegu	(sth) evolve, change (from what it was before)	sáŋg+ɛ́
7279	TogoKan	(sth) evolve, change (from what it was before)	lér+é
